crank_angle_deg_atdc,time_s,core_mean,wall_shell_mean,delta_c,core_volume_mm3,wall_shell_volume_mm3,total_volume_mm3,python_volume_mm3,volume_error_percent,k_mix_1_s,tau_mix_ms
-172.9023718507,0.0009857816874027769,0.02320654281273923,0.9160887117860383,0.8928821689732991,355.93468676958014,98.43895474761959,454.37364151719976,455.0138408690821,-0.1406988742715165,76.03714308879425,13.151467287930917
-172.6778270679,0.001016968462791665,0.0236610424250174,0.9144452941980338,0.8907842517730163,355.8819805021537,98.42437805713705,454.3063585592908,454.9464631114973,-0.14069887428702632,74.77517004282079,13.373423282452443
-172.4409312703,0.0010498706569027762,0.024131325311148456,0.9127448040877161,0.8886134787765676,355.82459353003276,98.40850684873594,454.2331003787687,454.8731017124239,-0.14069887431149564,73.54713385456245,13.596722912105237
-172.2062836158,0.0010824606089166662,0.024588353393949373,0.9110922285857094,0.88650387519176,355.7659476088815,98.39228745969938,454.1582350685809,454.7981309189149,-0.14069887425463,72.42079788412595,13.808188106405714
-171.9959643439,0.001111671618902778,0.024991016562557197,0.9096362371681438,0.8846452206055866,355.7118564982516,98.3773277701543,454.0891842684059,454.72898282846734,-0.1406988743232862,71.38273943395107,14.008988838615233
-171.7975717108,0.0011392261512777758,0.02536499867591603,0.9082839574058964,0.8829189587299804,355.65951074289,98.36285078432635,454.02236152721633,454.6620659358786,-0.14069887430470107,70.42985613288346,14.198523962809906
-171.5979960409,0.0011669449943194445,0.02573564938036412,0.9069437328019564,0.8812080834215923,355.60555777130986,98.3479292992117,453.9534870705216,454.59309443698305,-0.1406988742874815,69.5141863426897,14.3855528290329
-171.3900625935,0.001195824639791666,0.026116086473540558,0.905568115339432,0.8794520288658915,355.5479635616567,98.33200077637362,453.8799643380303,454.51946811301826,-0.14069887427330396,68.60421333157558,14.576364212017614
-171.1707960605,0.0012262783249305542,0.026511161127364746,0.9041395630500099,0.8776284019226451,355.48570255876393,98.31478158337134,453.80048414213525,454.4398759319582,-0.14069887430360195,67.69593848411324,14.77193495492611
-170.9428353559,0.0012579395339027775,0.02691555361711945,0.9026773158231268,0.8757617622060073,355.4193098797014,98.2964197147699,453.7157295944713,454.35500196755623,-0.14069887429798422,66.8194166551178,14.965709819967552
-170.7205684862,0.001288809932472223,0.027303933355421896,0.9012729684498794,0.8739690350944574,355.3529429963982,98.27806498038522,453.6310079767834,454.2701609795138,-0.14069887428930228,65.98234756691113,15.155568676696806
-170.5063314798,0.0013185650722500005,0.02767298573079845,0.8999385098139583,0.8722655240831598,355.2874479845887,98.25995137495562,453.5473993595444,454.1864345601597,-0.14069887429247752,65.19527625306716,15.338534591345553
-170.2962518055,0.0013477428047916676,0.028030004064986357,0.8986475660416923,0.8706175619767059,355.22176933829445,98.24178698256817,453.4635563208626,454.1024733890136,-0.14069887428330707,64.44800631916986,15.516383781487948
-170.0855966326,0.0013770004676944463,0.02838331522890724,0.8973700262812717,0.8689867110523645,355.1544643210931,98.22317279351967,453.3776371146127,454.01643312534827,-0.1406988743421156,63.726295172508046,15.692109470556618
-169.8711365617,0.001406786588652776,0.028738351307771335,0.8960862465789524,0.8673478952711811,355.08445551993407,98.20381083348794,453.28826635342205,453.92693644310776,-0.1406988742924664,63.02015981022379,15.867938180597402
-169.651464271,0.0014372966290277765,0.02909731701775091,0.8947882540292419,0.865690937011491,355.0111884083096,98.18354773976665,453.19473614807623,453.8332744564291,-0.14069887429865036,62.32633480161453,16.044582168725498
-169.4271344009,0.0014684535554305553,0.02945916673359242,0.8934798293357817,0.8640206626021893,354.93474164750245,98.16240526765097,453.0971469151534,453.7355477230921,-0.14069887429852823,61.6478730680923,16.221159794036428
-169.2008078779,0.0014998877947361125,0.029819581829236566,0.8921765895029953,0.8623570076737587,354.85594894697175,98.14061399142649,452.9965629383982,453.63482202636334,-0.14069887428705963,60.990910534574574,16.395885735024716
-168.9759149191,0.001531122927902777,0.030173259268832842,0.8908977119497903,0.8607244526809574,354.7759980261558,98.11850239235191,452.89450041850773,453.53261570333757,-0.1406988742893911,60.36048394367939,16.56713025914555
-168.7543245092,0.0015618993737222238,0.030517556706506344,0.8896527533756811,0.8591351966691747,354.6956051110092,98.09626855311343,452.79187366412265,453.42984435088295,-0.14069887430405714,59.757497796465614,16.734301750819718
-168.535205019,0.0015923326362500014,0.030854064157491153,0.8884359622555164,0.8575818980980252,354.6145310096717,98.07384632222409,452.6883773318958,453.3262021953183,-0.140698874305889,59.17927663481691,16.89780708491578
-168.3166250308,0.001622690967944445,0.031185951713762712,0.8872358745123565,0.8560499227985938,354.53209327720856,98.05104695883936,452.58314023604794,453.2208168234196,-0.14069887430173678,58.62775507833805,17.056767714605584
-168.101492979,0.0016525704195833335,0.03150903261658283,0.8860676310251152,0.8545585984085324,354.44943112527403,98.02818552924188,452.4776166545158,453.11514456220425,-0.14069887430144812,58.098788675440304,17.21206281229617
-167.8893847004,0.001682029902722222,0.031824210094536946,0.8849279648697476,0.8531037547752106,354.3664496417503,98.00523578362633,452.37168542537665,453.0090640789364,-0.14069887428315164,57.58729401103089,17.36494164508666
-167.6755971857,0.0017117226130972205,0.03213859443474789,0.8837911642004675,0.8516525697657197,354.2813227533768,97.98169269495743,452.2630154483342,452.9002409890196,-0.14069887428054262,57.0884480717472,17.516678658758202
-167.4574985531,0.001742014089847221,0.03245601232354717,0.8826433913335356,0.8501873790099885,354.1929391702815,97.95724891956023,452.15018808984166,452.7872546602371,-0.1406988743253068,56.597253729685114,17.668701820341198
-167.2348027059,0.0017729440686250007,0.032776778355578955,0.8814835072753243,0.8487067289197454,354.1010873429719,97.93184595035953,452.03293329333144,452.669834654993,-0.1406988743013926,56.11361483006601,17.82098699270028
-167.0092801113,0.0018042666512083333,0.033098281929482845,0.8803209537676125,0.8472226718381297,354.00641632885254,97.90566329387178,451.9120796227243,452.5488107051682,-0.14069887432732742,55.64080106801996,17.972422768994942
-166.7838163794,0.0018355810584166656,0.03341645467937209,0.8791704428203635,0.8457539881409915,353.9101066720049,97.87902744663867,451.7891341186435,452.4256919742684,-0.14069887429405403,55.184223501125004,18.121121156658365
-166.5620067123,0.0018663879566250014,0.03372640423091733,0.8780496710580477,0.8443232668271303,353.813734681578,97.85237436004984,451.66610904162786,452.3024935583441,-0.140698874266576,54.749104743887976,18.265138848898474
-166.3470550886,0.0018962423488055554,0.034023956834722875,0.8769737271769108,0.8429497703421879,353.7188060482506,97.82612045491655,451.5449265031671,452.18114027747293,-0.14069887433062478,54.33746567888571,18.403508288546792
-166.1394083587,0.0019250821724027783,0.03430883921775783,0.875943599625,0.8416347604072422,353.62566721503225,97.80036154554148,451.42602876057373,452.06207501124055,-0.14069887429750683,53.94286508583438,18.538132863517557
-165.9324167326,0.0019538310093611126,0.03459037212286914,0.8749255844014395,0.8403352122785703,353.5314172357325,97.77429533234672,451.30571256807923,451.9415892966919,-0.14069887429529748,53.559218731152306,18.67092208756133
-165.7210347038,0.001983189624472222,0.03487540511010273,0.8738949101514752,0.8390195050413725,353.4337201971724,97.74727578430107,451.1809959814734,451.8166969879801,-0.14069887428784789,53.17949323844887,18.804240866232966
-165.5034477218,0.0020134100386388887,0.035166259539467955,0.8728431818298573,0.8376769222903894,353.3316268490648,97.71904037237061,451.05066722143545,451.6861845984115,-0.14069887427287098,52.80153774229078,18.93884236630975
-165.2808723719,0.002044323281680557,0.035461182058080756,0.8717767396111757,0.836315557553095,353.22558829736556,97.68971385678239,450.9153021541479,451.55062880578083,-0.1406988743019033,52.427944499868005,19.07379756233849
-165.0568992276,0.0020754306628333317,0.035755378144846195,0.8707129221387131,0.8349575439938669,353.1172453726949,97.65975003288112,450.77699540557603,451.41212718693555,-0.14069887428976857,52.06316785165757,19.207436682479212
-164.835330427,0.002106204107361111,0.03604394248108858,0.8696694679029084,0.8336255254218199,353.0084479949689,97.62966052329956,450.6381085182685,451.2730446119646,-0.14069887427955452,51.71100077521565,19.338244957720597
-164.6181324899,0.002136370487513888,0.03632448945314058,0.8686550070982026,0.832330517645062,352.9002350597998,97.5997326498877,450.49996770968744,451.13470916703386,-0.14069887429375427,51.37130910473881,19.46611868428624
-164.4032737304,0.0021662119818888883,0.036599800620721566,0.8676594796252785,0.8310596790045569,352.791665920328,97.5697062630407,450.3613721833687,450.99591836359934,-0.14069887428981298,51.04227505095881,19.591603215210043
-164.1881051853,0.0021960965020416663,0.036873348392264194,0.866670327229198,0.8297969788369338,352.68142328245244,97.53921704569174,450.22064032814416,450.8549882213742,-0.14069887431711336,50.72308965587653,19.714887377412445
-163.9736641348,0.002225879981277777,0.037143871279565525,0.8656921129395634,0.8285482416599979,352.5700427254456,97.5084131201988,450.0784558456444,450.7126034049325,-0.14069887429316585,50.41013444992176,19.83728095376171
-163.7580647251,0.0022558243437361095,0.03741378627941411,0.8647160963797066,0.8273023101002925,352.45653988505,97.47702224586037,449.93356213091045,450.5675055392974,-0.1406988743292037,50.10288691811849,19.958929744592705
